"Key","M","El","Z","E","DE","J","Thalf","DThalf"
"87KR",87,"KR",0,3142.91,15,"                  ","          ",NA
"87KR",87,"KR",0,3171.86,16,"                  ","          ",NA
"87KR",87,"KR",0,3217.87,5,"                  ","          ",NA
"87KR",87,"KR",0,3225.97,10,"                  ","          ",NA
"87KR",87,"KR",0,3237.19,10,"                  ","          ",NA
"87KR",87,"KR",0,3256.64,6,"                  ","          ",NA
"87KR",87,"KR",0,3288.4,3,"                  ","          ",NA
"87KR",87,"KR",0,3297.13,21,"                  ","          ",NA
"87KR",87,"KR",0,3301.9,4,"                  ","          ",NA
"87KR",87,"KR",0,3361.9,7,"                  ","          ",NA
"87KR",87,"KR",0,3434.75,11,"                  ","          ",NA
"87KR",87,"KR",0,3444.9,3,"                  ","          ",NA
"87KR",87,"KR",0,3559.7,3,"                  ","          ",NA
"87KR",87,"KR",0,3599,15,"                  ","          ",NA
"87KR",87,"KR",0,3645.48,7," 3/2,5/2,7/2      ","          ",NA
"87KR",87,"KR",0,3657.3,10,"                  ","          ",NA
"87KR",87,"KR",0,3689.1,5,"                  ","          ",NA
"87KR",87,"KR",0,3777.4,6,"                  ","          ",NA
"87KR",87,"KR",0,3807.02,11,"                  ","          ",NA
"87KR",87,"KR",0,3809.41,15,"                  ","          ",NA
"87KR",87,"KR",0,3874.18,8," 3/2,5/2,7/2      ","          ",NA
"87KR",87,"KR",0,3909.8,7,"                  ","          ",NA
"87KR",87,"KR",0,3917.16,10," 3/2,5/2,7/2      ","          ",NA
"87KR",87,"KR",0,3923,6,"                  ","          ",NA
"87KR",87,"KR",0,4027.2,5,"                  ","          ",NA
"87KR",87,"KR",0,4136.3,4,"                  ","          ",NA
"87KR",87,"KR",0,4180.82,6," 3/2(-),5/2,7/2   ","          ",NA
"87KR",87,"KR",0,4192.1,10,"                  ","          ",NA
"87KR",87,"KR",0,4197.91,11,"                  ","          ",NA
"87KR",87,"KR",0,4204.1,15,"                  ","          ",NA
"87KR",87,"KR",0,4223.4,3,"                  ","          ",NA
"87KR",87,"KR",0,4226.34,9,"                  ","          ",NA
"87KR",87,"KR",0,4265.1,6,"                  ","          ",NA
"87KR",87,"KR",0,4297.29,15," 3/2,5/2,7/2      ","          ",NA
"87KR",87,"KR",0,4327.22,10," 3/2,5/2,7/2      ","          ",NA
"87KR",87,"KR",0,4416.93,6," 3/2(-),5/2,7/2   ","          ",NA
"87KR",87,"KR",0,4524.15,15," 3/2,5/2,7/2      ","          ",NA
"87KR",87,"KR",0,4548.29,20,"                  ","          ",NA
"87KR",87,"KR",0,4572.49,15," 3/2,5/2,7/2      ","          ",NA
"87KR",87,"KR",0,4595.52,6," 3/2(-),5/2,7/2   ","          ",NA
"87KR",87,"KR",0,4620.9,20," 3/2,5/2,7/2      ","          ",NA
"87KR",87,"KR",0,4644.58,13," 3/2(-),5/2,7/2   ","          ",NA
"87KR",87,"KR",0,4655.2,3,"                  ","          ",NA
"87KR",87,"KR",0,4668.21,8," 3/2(-),5/2,7/2   ","          ",NA
"87KR",87,"KR",0,4710.35,6," 5/2+,7/2         ","          ",NA
"87KR",87,"KR",0,4711.26,10," 3/2,5/2,7/2      ","          ",NA
"87KR",87,"KR",0,4728.2,10,"                  ","          ",NA
"87KR",87,"KR",0,4734.55,19," 3/2,5/2,7/2      ","          ",NA
"87KR",87,"KR",0,4752.71,20," 3/2,5/2,7/2      ","          ",NA
"87KR",87,"KR",0,4784.46,14," 3/2(-),5/2,7/2   ","          ",NA
"87KR",87,"KR",0,4807.9,4," 3/2,5/2,7/2      ","          ",NA
"87KR",87,"KR",0,4824.9,4," 1/2,3/2,5/2      ","          ",NA
"87KR",87,"KR",0,4836.29,20," 3/2,5/2,7/2      ","          ",NA
"87KR",87,"KR",0,4858.87,13,"  3/2(-),5/2,7/2  ","          ",NA
"87KR",87,"KR",0,4872.05,15," 3/2,5/2,7/2      ","          ",NA
"87KR",87,"KR",0,4889.4,5,"                  ","          ",NA
"87KR",87,"KR",0,4917.7,11," 3/2,5/2,7/2      ","          ",NA
"87KR",87,"KR",0,4925.7,7," 3/2,5/2,7/2      ","          ",NA
"87KR",87,"KR",0,4961.56,7,"  3/2(-),5/2,7/2  ","50 NS     ",25
"87KR",87,"KR",0,4962.43,21," 3/2,5/2,7/2      ","          ",NA
"87KR",87,"KR",0,4976.1,9,"                  ","          ",NA
"87KR",87,"KR",0,5003.2,5,"                  ","          ",NA
"87KR",87,"KR",0,5021.7,3," 3/2,5/2,7/2      ","          ",NA
"87KR",87,"KR",0,5033.9,6,"                  ","          ",NA
"87KR",87,"KR",0,5044.7,3," 3/2,5/2,7/2      ","          ",NA
"87KR",87,"KR",0,5059.69,20," 3/2,5/2,7/2      ","          ",NA
"87KR",87,"KR",0,5065.9,3,"                  ","          ",NA
"87KR",87,"KR",0,5076.19,17," 3/2(-),5/2,7/2   ","          ",NA
"87KR",87,"KR",0,5088.9,4,"                  ","          ",NA
"87KR",87,"KR",0,5103.55,20," 3/2,5/2,7/2      ","          ",NA
"87KR",87,"KR",0,5120.39,20," 3/2,5/2,7/2      ","          ",NA
"87KR",87,"KR",0,5136.08,20," 3/2,5/2,7/2      ","          ",NA
"87KR",87,"KR",0,5155.1,6,"                  ","          ",NA
"87KR",87,"KR",0,5183.4,3," 3/2,5/2,7/2      ","          ",NA
"87KR",87,"KR",0,5195.25,18," 3/2,5/2,7/2(-)   ","          ",NA
"87KR",87,"KR",0,5201.21,18,"  3/2,5/2,7/2-    ","          ",NA
"87KR",87,"KR",0,5214.27,14," 3/2-,5/2-,7/2-   ","          ",NA
"87KR",87,"KR",0,5245.6,3," 3/2,5/2,7/2      ","          ",NA
"87KR",87,"KR",0,5280.72,14," 3/2,5/2,7/2      ","          ",NA
"87KR",87,"KR",0,5302.56,21," 3/2,5/2(+)       ","          ",NA
"87KR",87,"KR",0,5340.2,3," 3/2,5/2,7/2      ","          ",NA
"87KR",87,"KR",0,5370.1,3," 3/2,5/2,7/2      ","          ",NA
"87KR",87,"KR",0,5383.1,3," 3/2,5/2,7/2      ","          ",NA
"87KR",87,"KR",0,5406.34,20," 3/2,5/2,7/2      ","          ",NA
"87KR",87,"KR",0,5419.9,5,"                  ","          ",NA
"87KR",87,"KR",0,5424.2,9,"                  ","          ",NA
"87KR",87,"KR",0,5439.9,9,"                  ","          ",NA
"87KR",87,"KR",0,5454.9,3," 3/2,5/2,7/2      ","          ",NA
"87KR",87,"KR",0,5466.79,13,"  3/2,5/2,7/2(-)  ","          ",NA
"87KR",87,"KR",0,5473.74,20," 3/2,5/2,7/2      ","          ",NA
"87KR",87,"KR",0,5546.7,6,"      (5/2-)      ","          ",NA
"87KR",87,"KR",0,5561.9,9,"      5/2-        ","          ",NA
"87KR",87,"KR",0,5594.7,3,"(5/2-)            ","          ",NA
"87KR",87,"KR",0,5606.4,5,"3/2-              ","          ",NA
"87KR",87,"KR",0,5635.2,5,"(5/2-)            ","          ",NA
"87KR",87,"KR",0,5648.8,9,"(5/2-)            ","          ",NA
"87KR",87,"KR",0,5659.9,4,"(5/2-)            ","          ",NA
"87KR",87,"KR",0,5672.3,4,"(5/2-)            ","          ",NA
"87KR",87,"KR",0,5685.6,3,"(5/2-)            ","          ",NA
"87KR",87,"KR",0,5698.8,4,"(5/2-)            ","          ",NA
"87KR",87,"KR",0,5714.5,9,"(5/2-)            ","          ",NA
"87KR",87,"KR",0,5793.1,4,"(5/2-)            ","          ",NA
"87RB",87,"RB",0,0,NA," 3/2-             ","4.97E10 Y ",3
"87RB",87,"RB",0,402.588,12," 5/2-             ","          ",NA
"87RB",87,"RB",0,845.44,4,"(1/2)-            ","          ",NA
"87RB",87,"RB",0,1389.88,12,"(3/2)-            ","          ",NA
"87RB",87,"RB",0,1578.05,6,"1/2-,3/2-         ","          ",NA
"87RB",87,"RB",0,1740.58,5,"(3/2,5/2)-        ","          ",NA
"87RB",87,"RB",0,2378.38,18,"                  ","          ",NA
"87RB",87,"RB",0,2414.44,6,"(3/2-)            ","          ",NA
"87RB",87,"RB",0,2554.82,7,"3/2+,5/2+         ","          ",NA
"87RB",87,"RB",0,2811.25,14,"3/2+,5/2+         ","          ",NA
"87RB",87,"RB",0,2960.62,7,"(3/2,5/2)+        ","          ",NA
"87RB",87,"RB",0,3055.15,24,"3/2,5/2,7/2(-)    ","          ",NA
"87RB",87,"RB",0,3308.49,12,"3/2+,5/2+         ","          ",NA
"87SR",87,"SR",0,0,NA,"9/2+              ","          ",NA
"0",0,NA,0,0,0,"0","0",0
"88BR",88,"BR",0,272.7,3," (1)              ","          ",NA
"88BR",88,"BR",0,408.7,3," (1)              ","          ",NA
"88BR",88,"BR",0,566,4," (1)              ","          ",NA
"88BR",88,"BR",0,1903.72,25," (1+)             ","          ",NA
"88BR",88,"BR",0,3154.1,6," (1+)             ","          ",NA
"88KR",88,"KR",0,0,NA," 0+               ","          ",NA
"88KR",88,"KR",0,775.31,4," 2+               ","          ",NA
"88KR",88,"KR",0,1577.4,4," 2+               ","          ",NA
"88KR",88,"KR",0,1643.95,5," 4+               ","          ",NA
"88KR",88,"KR",0,2216.16,4," 2+               ","          ",NA
"88KR",88,"KR",0,2342.11,5," (3,4+)           ","          ",NA
"88KR",88,"KR",0,2370.32,7,"                  ","          ",NA
"88KR",88,"KR",0,2549.88,8," (4+)             ","          ",NA
"88KR",88,"KR",0,2630.87,5," (3,4+)           ","          ",NA
"88KR",88,"KR",0,2651.2,5," 2+               ","          ",NA
"88KR",88,"KR",0,2775.84,9," 0+               ","          ",NA
"88KR",88,"KR",0,2828.49,6," (1,2+)           ","          ",NA
"88KR",88,"KR",0,2875.18,6," (2+)             ","          ",NA
"88KR",88,"KR",0,2929.47,9," (3,4+)           ","          ",NA
"88KR",88,"KR",0,2945.81,7," (1,2+)           ","          ",NA
"88KR",88,"KR",0,3045.03,8,"                  ","          ",NA
"88KR",88,"KR",0,3113.5,21," (1,2+)           ","          ",NA
"88KR",88,"KR",0,3163.5,8," (3,4+)           ","          ",NA
"88KR",88,"KR",0,3204.11,11,"                  ","          ",NA
"88KR",88,"KR",0,3331.59,10," (1,2+)           ","          ",NA
"88KR",88,"KR",0,3335.99,8," (3,4+)           ","          ",NA
"88KR",88,"KR",0,3341.65,10," (2+)             ","          ",NA
"88KR",88,"KR",0,3362.13,7,"                  ","          ",NA
"88KR",88,"KR",0,3399.47,6," (1,2+)           ","          ",NA
"88KR",88,"KR",0,3709.83,9," (3)              ","          ",NA
"88KR",88,"KR",0,3770.59,7," (1-,2+)          ","          ",NA
"88KR",88,"KR",0,4048.3,3," (2+)             ","          ",NA
"88KR",88,"KR",0,4100.31,11," (3-)             ","          ",NA
"88KR",88,"KR",0,4268.61,8," (1-,2,3)         ","          ",NA
"88KR",88,"KR",0,4287.8,20," (1,2+)           ","          ",NA
"88KR",88,"KR",0,4560.12,21," (1,2,3)          ","          ",NA
"88KR",88,"KR",0,4562.97,13," (1,2+)           ","          ",NA
"88KR",88,"KR",0,4596.84,10," (1-,2+)          ","          ",NA
"88KR",88,"KR",0,4707.56,8," (1-,2+)          ","          ",NA
"88KR",88,"KR",0,4923.5,9," (2,3)            ","          ",NA
"88KR",88,"KR",0,4985.69,14," (1,2+)           ","          ",NA
"88KR",88,"KR",0,5019.74,13," (1,2+)           ","          ",NA
"88KR",88,"KR",0,5070.31,18," (2+,3,4+)        ","          ",NA
"88KR",88,"KR",0,5088.2,4," (1,2+)           ","          ",NA
"88KR",88,"KR",0,5270.5,5," (1,2,3)          ","          ",NA
"88KR",88,"KR",0,5439.3,5," (1,2,3)          ","          ",NA
"88KR",88,"KR",0,5495.83,20," (1,2,3)          ","          ",NA
"88KR",88,"KR",0,5503.4,3," (1,2+)           ","          ",NA
"88KR",88,"KR",0,5627.1,4," (1,2,3)          ","          ",NA
"88KR",88,"KR",0,5693.4,3," (1,2,3)          ","          ",NA
"88KR",88,"KR",0,5726.2,3,"                  ","          ",NA
"88KR",88,"KR",0,5915.02,20," (1-,2+,3-)       ","          ",NA
"88KR",88,"KR",0,5972.87,20," (1,2,3)          ","          ",NA
"88KR",88,"KR",0,5977.53,23," (1,2,3)          ","          ",NA
"88KR",88,"KR",0,5988.5,3," (1,2,3)          ","          ",NA
"88KR",88,"KR",0,6034.4,4," (1,2+)           ","          ",NA
"88KR",88,"KR",0,6071.2,4," (1,2+)           ","          ",NA
"88KR",88,"KR",0,6231.8,3," (1,2+)           ","          ",NA
"88KR",88,"KR",0,6539.2,5," (1,2,3)          ","          ",NA
"88KR",88,"KR",0,6718.4,4," (1,2,3)          ","          ",NA
"88KR",88,"KR",0,6758,5," (1,2,3)          ","          ",NA
"88KR",88,"KR",0,6999.5,5," (1,2+)           ","          ",NA
"88RB",88,"RB",0,0,NA," 2-               ","          ",NA
"88RB",88,"RB",0,196.292,8," (1)-             ","          ",NA
"88RB",88,"RB",0,390.547,10," (2-)             ","          ",NA
"88RB",88,"RB",0,862.349,9," 2-               ","          ",NA
"88RB",88,"RB",0,1141.36,22," 1-,2-            ","          ",NA
"88RB",88,"RB",0,1182.09,17," (0,1,2)          ","          ",NA
"88RB",88,"RB",0,1441.51,3," (1,2-)           ","          ",NA
"88RB",88,"RB",0,1661.15,4," 1-,2-            ","          ",NA
"88RB",88,"RB",0,1714.714,24," 0-,1-            ","          ",NA
"88RB",88,"RB",0,1793.3,3," 0-,1-,2-         ","          ",NA
"88RB",88,"RB",0,1915.52,4," (1,2)-           ","          ",NA
"88RB",88,"RB",0,2089.07,13,"                  ","          ",NA
"88RB",88,"RB",0,2231.761,14," 1+               ","          ",NA
"88RB",88,"RB",0,2392.147,9," 1+               ","          ",NA
"88RB",88,"RB",0,2456,16," (0-,1-)          ","          ",NA
"88RB",88,"RB",0,2548.42,23," 1+               ","          ",NA
"88RB",88,"RB",0,2771.11,4," 1+               ","          ",NA
"88SR",88,"SR",0,0,NA," 0+               ","          ",NA
"88SR",88,"SR",0,1836.077,21," 2+               ","          ",NA
"88SR",88,"SR",0,2734.128,12," 3-               ","          ",NA
"88SR",88,"SR",0,3218.55,4," 2+               ","          ",NA
"88SR",88,"SR",0,3486.59,5," 1+               ","          ",NA
"88SR",88,"SR",0,3523.6,5," (2+)             ","          ",NA
"88SR",88,"SR",0,3634.76,12," (3)+             ","          ",NA
"88SR",88,"SR",0,4035.6,4," 2+               ","          ",NA
"88SR",88,"SR",0,4224.1,6,"                  ","          ",NA
"88SR",88,"SR",0,4413.91,3," (2+)             ","          ",NA
"88SR",88,"SR",0,4514.017,20," 2-               ","          ",NA
"88SR",88,"SR",0,4742.56,8," 1-               ","          ",NA
"88SR",88,"SR",0,4845.65,3," (3)-             ","          ",NA
"88SR",88,"SR",0,4853.019,16," 1-               ","          ",NA
"0",0,NA,0,0,0,"0","0",0
"89KR",89,"KR",0,0,NA,"  3/2(+)          ","  3.15 M  ",4
"89KR",89,"KR",0,28.59,3," (5/2+)           ","21 NS     ",2
"89KR",89,"KR",0,411.42,3,"                  ","          ",NA
"89KR",89,"KR",0,982.07,4,"  (9/2+)          ","          ",NA
"89KR",89,"KR",0,991.36,4,"                  ","          ",NA
"89KR",89,"KR",0,1026.54,3,"                  ","          ",NA
"89KR",89,"KR",0,1097.835,25,"                  ","          ",NA
"89KR",89,"KR",0,1379.9,3,"                  ","          ",NA
"89KR",89,"KR",0,1482.94,3,"                  ","          ",NA
"89KR",89,"KR",0,1536.37,4,"                  ","          ",NA
"89KR",89,"KR",0,1833.89,8,"                  ","          ",NA
"89KR",89,"KR",0,1887.63,5,"                  ","          ",NA
"89KR",89,"KR",0,1894.59,7,"                  ","          ",NA
"89KR",89,"KR",0,1957.19,9,"                  ","          ",NA
"89KR",89,"KR",0,2038.82,5,"                  ","          ",NA
"89KR",89,"KR",0,2062.76,6,"                  ","          ",NA
"89KR",89,"KR",0,2104.43,6,"                  ","          ",NA
"89KR",89,"KR",0,2108.15,6,"                  ","          ",NA
"89KR",89,"KR",0,2146.99,6,"                  ","          ",NA
"89KR",89,"KR",0,2216.64,7,"                  ","          ",NA
"89KR",89,"KR",0,2298.48,8,"                  ","          ",NA
"89KR",89,"KR",0,2426.32,14,"                  ","          ",NA
"89KR",89,"KR",0,2735.45,21,"                  ","          ",NA
"89KR",89,"KR",0,2976.5,11,"                  ","          ",NA
"89KR",89,"KR",0,3318.4,3,"                  ","          ",NA
"89KR",89,"KR",0,3753.91,10,"                  ","          ",NA
"89KR",89,"KR",0,3992.16,11,"                  ","          ",NA
"89KR",89,"KR",0,4114.72,7,"                  ","          ",NA
"89KR",89,"KR",0,4165.89,10,"                  ","          ",NA
"89KR",89,"KR",0,4185.66,18,"                  ","          ",NA
"89KR",89,"KR",0,4232.48,8,"                  ","          ",NA
"89KR",89,"KR",0,4238.45,22,"                  ","          ",NA
"89KR",89,"KR",0,4248.8,3,"                  ","          ",NA
"89KR",89,"KR",0,4288.86,23,"                  ","          ",NA
"89KR",89,"KR",0,4319.1,3,"                  ","          ",NA
"89KR",89,"KR",0,4381.7,7,"                  ","          ",NA
"89KR",89,"KR",0,4403,4,"                  ","          ",NA
"89KR",89,"KR",0,4510.5,4,"                  ","          ",NA
"89KR",89,"KR",0,4515.97,18,"                  ","          ",NA
"89KR",89,"KR",0,4530.3,3,"                  ","          ",NA
"89KR",89,"KR",0,4610.7,4,"                  ","          ",NA
"89KR",89,"KR",0,4673.1,4,"                  ","          ",NA
"89KR",89,"KR",0,4707.3,4,"                  ","          ",NA
"89RB",89,"RB",0,0,NA,"3/2-              ","  15.32 M ",10
"89RB",89,"RB",0,220.948,9,"   5/2(-)         ","          ",NA
"89RB",89,"RB",0,497.4,17," (1/2-)           ","          ",NA
"89RB",89,"RB",0,577.07,5,"(3/2,5/2,7/2-)    ","          ",NA
"89RB",89,"RB",0,586,3,"  7/2(-)          ","          ",NA
"89RB",89,"RB",0,867.11,6,"  (1/2:7/2-)      ","          ",NA
"89RB",89,"RB",0,931.01,5," (5/2+,7/2-)      ","          ",NA
"89RB",89,"RB",0,997.48,5,"  (7/2-)          ","          ",NA
"89RB",89,"RB",0,1195.36,5,"  (9/2+)          ","          ",NA
"89RB",89,"RB",0,1324.35,4," (3/2-,5/2-)      ","          ",NA
"89RB",89,"RB",0,1340.06,18,"  (3/2-,5/2,7/2-) ","          ",NA
"89RB",89,"RB",0,1488.31,10," (3/2-,5/2,7/2-)  ","          ",NA
"89RB",89,"RB",0,1530.24,7,"  (3/2-,5/2,7/2-) ","          ",NA
"89RB",89,"RB",0,1693.78,4,"  (5/2+)          ","          ",NA
"89RB",89,"RB",0,1821.69,6," (5/2+,7/2-)      ","          ",NA
"89RB",89,"RB",0,1864.74,8," (5/2+)           ","          ",NA
"89RB",89,"RB",0,1998.55,5," (3/2-,5/2-)      ","          ",NA
"89RB",89,"RB",0,2141.35,15," (3/2-,5/2,7/2-)  ","          ",NA
"89RB",89,"RB",0,2159.98,4,"  (5/2+)          ","          ",NA
"89RB",89,"RB",0,2218.71,15,"                  ","          ",NA
"89RB",89,"RB",0,2269.7,4,"                  ","          ",NA
"89RB",89,"RB",0,2365.25,16,"                  ","          ",NA
"89RB",89,"RB",0,2387.98,15," (1/2-:7/2-)      ","          ",NA
"89RB",89,"RB",0,2400.9,5,"   1/2,3/2,5/2(-) ","          ",NA
"89RB",89,"RB",0,2598.1,4,"  (3/2-,5/2)      ","          ",NA
"89RB",89,"RB",0,2782.04,7,"  (3/2-,5/2)      ","          ",NA
"89RB",89,"RB",0,2788.73,25," (3/2-,5/2,7/2-)  ","          ",NA
"89RB",89,"RB",0,2866.13,6,"  (3/2-,5/2)      ","          ",NA
"89RB",89,"RB",0,3017.53,11," 1/2,3/2,5/2      ","          ",NA
"89RB",89,"RB",0,3249.96,20,"                  ","          ",NA
"89RB",89,"RB",0,3327.93,8,"  (3/2-,5/2)      ","          ",NA
"89RB",89,"RB",0,3361.4,9,"  (3/2-,5/2)      ","          ",NA
"89RB",89,"RB",0,3370.81,9,"  1/2,3/2,5/2     ","          ",NA
"89RB",89,"RB",0,3465.07,20," (3/2-,5/2)       ","          ",NA
"89RB",89,"RB",0,3532.88,14," (3/2-,5/2)       ","          ",NA
"89RB",89,"RB",0,3717.42,13," (5/2+)           ","          ",NA
"89RB",89,"RB",0,3719.95,15," (3/2-,5/2)       ","          ",NA
"89RB",89,"RB",0,3833.9,3," 1/2,3/2,5/2      ","          ",NA
"89RB",89,"RB",0,3898.8,3,"  1/2,3/2,5/2     ","          ",NA
"89RB",89,"RB",0,3965.54,18," 1/2(+),3/2,5/2   ","          ",NA
"89RB",89,"RB",0,3977.38,21," 1/2,3/2,5/2      ","          ",NA
"89RB",89,"RB",0,4048.63,15," (3/2-,5/2)       ","          ",NA
"89RB",89,"RB",0,4058.5,3,"                  ","          ",NA
"89RB",89,"RB",0,4080.9,15," (1/2+,3/2+,5/2+) ","          ",NA
"89RB",89,"RB",0,4143.89,17," (1/2+,3/2+,5/2+) ","          ",NA
"89RB",89,"RB",0,4198.6,4,"  1/2,3/2,5/2     ","          ",NA
"89RB",89,"RB",0,4216.9,4," 1/2,3/2,5/2      ","          ",NA
"89RB",89,"RB",0,4230.7,4," 1/2(+),3/2,5/2   ","          ",NA
"89RB",89,"RB",0,4307.2,4,"  (3/2-,5/2)      ","          ",NA
"89RB",89,"RB",0,4338.75,21,"  (3/2-,5/2)      ","          ",NA
"89RB",89,"RB",0,4340.5,4," (1/2+,3/2+,5/2+) ","          ",NA
"89RB",89,"RB",0,4367.37,13," (5/2+)           ","          ",NA
"89RB",89,"RB",0,4404.62,23," (3/2+,5/2+)      ","          ",NA
"89RB",89,"RB",0,4478.15,22," (1/2+,3/2+,5/2+) ","          ",NA
"89RB",89,"RB",0,4487.8,4," (5/2+)           ","          ",NA
"89RB",89,"RB",0,4631.25,16," (5/2+)           ","          ",NA
"89RB",89,"RB",0,4686.2,5," (1/2+,3/2+,5/2+) ","          ",NA
"89SR",89,"SR",0,0,NA," 5/2+             ","50.563 D  ",25
"89SR",89,"SR",0,1031.98,5," 1/2+             ","          ",NA
"89SR",89,"SR",0,1473.41,12," (7/2)+           ","          ",NA
"89SR",89,"SR",0,1940.2,12," 5/2+             ","          ",NA
"89SR",89,"SR",0,2007.63,6," 3/2+             ","          ",NA
"89SR",89,"SR",0,2057.4,5," (1/2+,3/2,5/2+)  ","          ",NA
"89SR",89,"SR",0,2280.14,5," (1/2)-           ","          ",NA
"89SR",89,"SR",0,2451.62,9," 3/2+             ","          ",NA
"89SR",89,"SR",0,2570.08,6," (3/2)-           ","          ",NA
"89SR",89,"SR",0,2707.14,11," (5/2-)           ","          ",NA
"89SR",89,"SR",0,3227.89,6," (3/2)-           ","          ",NA
"89SR",89,"SR",0,3303.13,24,"(3/2,5/2,7/2+)    ","          ",NA
"89SR",89,"SR",0,3508.71,9,"(3/2)+            ","          ",NA
"89SR",89,"SR",0,3651.71,19," 1/2(+),3/2,5/2   ","          ",NA
"89SR",89,"SR",0,3845.7,4,"     5/2+         ","          ",NA
"89SR",89,"SR",0,3850,50,"                  ","          ",NA
"89SR",89,"SR",0,3987.8,4," 1/2(+),3/2,5/2(+)","          ",NA
"89SR",89,"SR",0,4050,3," 1/2+             ","          ",NA
"89SR",89,"SR",0,4093.8,6," 1/2(+),3/2,5/2   ","          ",NA
"89Y",89,"Y",0,0,NA,"1/2-              "," STABLE   ",NA
"89Y",89,"Y",0,908.96,25," 9/2+             ","          ",NA
"0",0,NA,0,0,0,"0","0",0
"90KR",90,"KR",0,0,NA,"0+                ","32.32 S   ",9
"90KR",90,"KR",0,707.13,5,"      (2+)        ","          ",NA
"90KR",90,"KR",0,1362.25,6,"                  ","          ",NA
"90KR",90,"KR",0,1830.5,16,"                  ","          ",NA
"90KR",90,"KR",0,1940.33,8,"                  ","          ",NA
"90KR",90,"KR",0,2103.13,9,"                  ","          ",NA
"90KR",90,"KR",0,2147.81,10,"                  ","          ",NA
"90KR",90,"KR",0,2193.1,4,"                  ","          ",NA
"90KR",90,"KR",0,2249.34,14,"                  ","          ",NA
"90KR",90,"KR",0,2318.09,8,"                  ","          ",NA
"90KR",90,"KR",0,2536.05,21,"                  ","          ",NA
"90KR",90,"KR",0,2543.7,10,"                  ","          ",NA
"90KR",90,"KR",0,2595.94,14,"                  ","          ",NA
"90KR",90,"KR",0,2685.83,14,"                  ","          ",NA
"90KR",90,"KR",0,2687.31,13,"                  ","          ",NA
"90KR",90,"KR",0,2730.76,17,"                  ","          ",NA
"90KR",90,"KR",0,2747.94,15,"                  ","          ",NA
"90KR",90,"KR",0,2780.6,10,"                  ","          ",NA
"90KR",90,"KR",0,2828.26,22,"                  ","          ",NA
"90KR",90,"KR",0,2864.15,20,"                  ","          ",NA
"90KR",90,"KR",0,2987.31,12,"                  ","          ",NA
"90KR",90,"KR",0,3140.25,16,"                  ","          ",NA
"90KR",90,"KR",0,3231.44,18,"                  ","          ",NA
"90KR",90,"KR",0,3285.1,17,"                  ","          ",NA
"90KR",90,"KR",0,3318.4,3,"                  ","          ",NA
"90KR",90,"KR",0,3372.6,3,"                  ","          ",NA
"90KR",90,"KR",0,3508.2,3,"                  ","          ",NA
"90KR",90,"KR",0,4291,3,"                  ","          ",NA
"90KR",90,"KR",0,4546.6,5,"                  ","          ",NA
"90KR",90,"KR",0,4785.78,22,"                  ","          ",NA
"90KR",90,"KR",0,5004.4,3,"                  ","          ",NA
"90KR",90,"KR",0,5080,5,"                  ","          ",NA
"90KR",90,"KR",0,5385.4,6,"                  ","          ",NA
"90KR",90,"KR",0,5683.3,5,"                  ","          ",NA
"90KR",90,"KR",0,5730.1,4,"                  ","          ",NA
"90RB",90,"RB",0,0,NA,"0-                ","158 S     ",5
"90RB",90,"RB",0,121.79,3,"1-                ","          ",NA
"90RB",90,"RB",0,227.83,3,"2-                ","          ",NA
"90RB",90,"RB",0,242.19,3,"                  ","          ",NA
"90RB",90,"RB",0,356.23,3,"                  ","          ",NA
"90RB",90,"RB",0,536.91,6,"                  ","          ",NA
"90RB",90,"RB",0,614.42,4,"                  ","          ",NA
"90RB",90,"RB",0,661.28,3,"                  ","          ",NA
"90RB",90,"RB",0,676.1,5,"                  ","          ",NA
"90RB",90,"RB",0,712.46,8,"                  ","          ",NA
"90RB",90,"RB",0,740.87,5,"                  ","          ",NA
"90RB",90,"RB",0,838.2,4,"                  ","          ",NA
"90RB",90,"RB",0,933.08,6,"                  ","          ",NA
"90RB",90,"RB",0,1102.19,6,"                  ","          ",NA
"90RB",90,"RB",0,1153.41,7,"                  ","          ",NA
"90RB",90,"RB",0,1400.6,4,"                  ","          ",NA
"90RB",90,"RB",0,1462.97,16,"                  ","          ",NA
"90RB",90,"RB",0,1688.17,18,"                  ","          ",NA
"90RB",90,"RB",0,1780.01,3,"1+                ","          ",NA
"90RB",90,"RB",0,1901.63,12,"                  ","          ",NA
"90RB",90,"RB",0,2127.58,5,"1+                ","          ",NA
"90RB",90,"RB",0,2271.34,9,"                  ","          ",NA
"90RB",90,"RB",0,2433.59,19,"                  ","          ",NA
"90RB",90,"RB",0,3083.07,7,"1+                ","          ",NA
"90RB",90,"RB",0,3093.74,12,"1+                ","          ",NA
"90RB",90,"RB",0,3238.68,14,"1+                ","          ",NA
"90RB",90,"RB",0,3475.6,4,"                  ","          ",NA
"90RB",90,"RB",0,3625.2,4,"1+                ","          ",NA
"90RB",90,"RB",0,3703.98,20,"1+                ","          ",NA
"90RB",90,"RB",0,3878.6,3,"1+                ","          ",NA
"90RB",90,"RB",0,3881.3,3,"1+                ","          ",NA
"90SR",90,"SR",0,0,NA,"0+                ","28.74 Y   ",4
"90SR",90,"SR",0,831.68,4,"2+                ","7 PS      ",2
"90SR",90,"SR",0,1892.36,5," 2+               ","2 PS      ",1
