"Key","M","El","Z","E","DE","J","Thalf","DThalf"
"79SR",79,"SR",0,177.4,1,"  (5/2+)          "," 23 NS    ",2
"79SR",79,"SR",0,329.9,1,"  (7/2+)          ","          ",NA
"79SR",79,"SR",0,1283.4,10,"                  ","          ",NA
"0",0,NA,0,0,0,"0","0",0
"80SE",80,"SE",0,0,NA," 0+               ","          ",NA
"80SE",80,"SE",0,665.8,2," 2+               ","          ",NA
"80SE",80,"SE",0,1450,NA," 2+               ","          ",NA
"80SE",80,"SE",0,1478,16," 0+               ","          ",NA
"80KR",80,"KR",0,0,NA," 0+               ","          ",NA
"80KR",80,"KR",0,616.8,5," 2+               ","          ",NA
"80KR",80,"KR",0,1256.5,7," 2+               ","          ",NA
"80KR",80,"KR",0,1321.1,7," 0+               ","          ",NA
"80RB",80,"RB",0,0,NA," 1+               ","          ",NA
"80RB",80,"RB",0,174.9,4," (2-)             ","          ",NA
"80RB",80,"RB",0,236.1,8,"                  ","          ",NA
"80RB",80,"RB",0,553.5,4,"  1+              ","          ",NA
"80RB",80,"RB",0,589,4,"  1+              ","          ",NA
"80SR",80,"SR",0,385.89,8,"  2+              ","   30 PS  ",10
"80SR",80,"SR",0,980.7,10,"  4+              ","          ",NA
"80SR",80,"SR",0,1142.13,8,"  (2+)            ","          ",NA
"80SR",80,"SR",0,1571.05,10,"  (3+)            ","          ",NA
"80SR",80,"SR",0,1653.59,12,"  (2+)            ","          ",NA
"80SR",80,"SR",0,1763.8,23," 6+               ","          ",NA
"80SR",80,"SR",0,1832.55,10,"  (4+)            ","          ",NA
"80SR",80,"SR",0,2296.27,16,"  (5+)            ","          ",NA
"80SR",80,"SR",0,2301.15,13,"  (3,4+)          ","          ",NA
"80SR",80,"SR",0,2418.87,12,"  (3,4+)          ","          ",NA
"80SR",80,"SR",0,2836.5,3,"  (4)             ","          ",NA
"80SR",80,"SR",0,2958.26,19,"  (3,4,5+)        ","          ",NA
"80SR",80,"SR",0,3058.07,17,"  (3,4,5+)        ","          ",NA
"80SR",80,"SR",0,3094.6,4,"                  ","          ",NA
"80SR",80,"SR",0,3163,3,"                  ","          ",NA
"80SR",80,"SR",0,3283.96,19,"  (3+,4,5)        ","          ",NA
"80SR",80,"SR",0,3311.6,4,"                  ","          ",NA
"80SR",80,"SR",0,3377.1,3,"                  ","          ",NA
"80SR",80,"SR",0,3697.6,3,"  (3,4,5)         ","          ",NA
"80SR",80,"SR",0,0,NA,"  0+              ","          ",NA
"80SR",80,"SR",0,385.85,4,"  2+              ","          ",NA
"80SR",80,"SR",0,1142.39,9,"  (2+)            ","          ",NA
"80SR",80,"SR",0,2492.53,13,"  (0,1,2)         ","          ",NA
"0",0,NA,0,0,0,"0","0",0
"81BR",81,"BR",0,0,NA,"3/2-              ","          ",NA
"81BR",81,"BR",0,275.991,11,"5/2-              ","          ",NA
"81BR",81,"BR",0,0,NA,"3/2-              ","          ",NA
"81KR",81,"KR",0,0,NA,"7/2+              ","          ",NA
"81KR",81,"KR",0,190.72,5," 1/2-             ","13.10 S   ",3
"81KR",81,"KR",0,548.98,4," 5/2+             ","          ",NA
"81KR",81,"KR",0,608.52,6,"3/2+,5/2+         ","          ",NA
"81KR",81,"KR",0,636.85,5," 3/2-             ","          ",NA
"81KR",81,"KR",0,700.86,6," (5/2)-           ","          ",NA
"81KR",81,"KR",0,919.83,6," 3/2-             ","          ",NA
"81KR",81,"KR",0,994.34,5,"(1/2,3/2,5/2)-    ","          ",NA
"81KR",81,"KR",0,1025.64,4," 3/2-,5/2-        ","          ",NA
"81KR",81,"KR",0,1100.3,5," 5/2+             ","          ",NA
"81KR",81,"KR",0,1239.05,8," (3/2)+           ","          ",NA
"81KR",81,"KR",0,1558.4,4,"1/2,3/2,5/2       ","          ",NA
"81KR",81,"KR",0,1678.04,6," 1/2-,3/2-        ","          ",NA
"81KR",81,"KR",0,1744.86,12," (1/2)-           ","          ",NA
"81KR",81,"KR",0,2064.69,14," (1/2,3/2)-       ","          ",NA
"81KR",81,"KR",0,0,NA,"7/2+              ","          ",NA
"81KR",81,"KR",0,49.5,8," 9/2+             ","          ",NA
"81KR",81,"KR",0,731.86,11," (5/2)+           ","          ",NA
"81KR",81,"KR",0,873.8,3," (11/2)+          ","          ",NA
"81KR",81,"KR",0,934.51,22," (11/2)+          ","          ",NA
"81KR",81,"KR",0,981.74,13," (9/2+)           ","          ",NA
"81KR",81,"KR",0,1206.44,20,"(7/2)             ","          ",NA
"81KR",81,"KR",0,1682.7,4,"7/2,9/2,11/2(+)   ","          ",NA
"81KR",81,"KR",0,1687.9,3,"7/2,9/2,11/2(+)   ","          ",NA
"81KR",81,"KR",0,1743.61,11,"(7/2)+            ","          ",NA
"81KR",81,"KR",0,1781.8,5,"7/2,9/2,11/2(+)   ","          ",NA
"81KR",81,"KR",0,1902.6,6,"7/2,9/2,11/2(+)   ","          ",NA
"81RB",81,"RB",0,0,NA,"3/2-              ","4.572 H   ",4
"81RB",81,"RB",0,188.228,17," 1/2-,3/2-        ","          ",NA
"81RB",81,"RB",0,245.271,25," 5/2+             ","          ",NA
"81RB",81,"RB",0,301.24,16,"(3/2)-            ","          ",NA
"81RB",81,"RB",0,443.387,19," 1/2(-),3/2(-)    ","          ",NA
"81RB",81,"RB",0,463,5," 1/2+,3/2,5/2+    ","          ",NA
"81RB",81,"RB",0,486.69,5," (5/2-)           ","          ",NA
"81RB",81,"RB",0,574.729,23,"(1/2)-            ","          ",NA
"81RB",81,"RB",0,630.59,6," (5/2+)           ","          ",NA
"81RB",81,"RB",0,702.16,4,"1/2(-),3/2,5/2(+) ","          ",NA
"81RB",81,"RB",0,711.93,3,"(1/2-,3/2,5/2+)   ","          ",NA
"81RB",81,"RB",0,909.089,19," (3/2)-           ","          ",NA
"81RB",81,"RB",0,923.02,8," 1/2(-),3/2       ","          ",NA
"81RB",81,"RB",0,1061.42,7,"1/2+              ","          ",NA
"81RB",81,"RB",0,1218.9,5," 1/2(+),3/2       ","          ",NA
"81RB",81,"RB",0,1243.63,13," 1/2(+),3/2       ","          ",NA
"81RB",81,"RB",0,1381.89,3,"(3/2)-            ","          ",NA
"81RB",81,"RB",0,1513.1,12," 1/2,3/2          ","          ",NA
"81RB",81,"RB",0,1553.67,4," 1/2-,3/2-        ","          ",NA
"81RB",81,"RB",0,1804.35,13," 1/2,3/2          ","          ",NA
"81RB",81,"RB",0,1848.15,18," 1/2(+),3/2       ","          ",NA
"81RB",81,"RB",0,2165.4,4,"(1/2+)            ","          ",NA
"81SR",81,"SR",0,0,NA,"1/2-              ","22.3 M    ",4
"81SR",81,"SR",0,79.23,4,"(5/2)-            ","0.34 US   ",5
"81SR",81,"SR",0,89.05,7," (7/2+)           ","          ",NA
"81SR",81,"SR",0,119.76,4," (1/2+)           ","          ",NA
"81SR",81,"SR",0,155.2,10," (3/2-)           ","          ",NA
"81SR",81,"SR",0,203.39,5," (3/2+,5/2+,7/2+) ","3.5 NS    ",NA
"81SR",81,"SR",0,220.81,7," (3/2+)           ","          ",NA
"81SR",81,"SR",0,336.2,9," (5/2+)           ","          ",NA
"81SR",81,"SR",0,611.57,8,"(7/2+)            ","7 NS      ",NA
"0",0,NA,0,0,0,"0","0",0
"82KR",82,"KR",0,0,NA,"0+                ","          ",NA
"82KR",82,"KR",0,776.522,10,"2+                ","          ",NA
"82KR",82,"KR",0,1474.894,10,"2+                ","          ",NA
"82KR",82,"KR",0,1487.62,7,"0+                ","          ",NA
"82KR",82,"KR",0,1820.6,4,"4+                ","          ",NA
"82KR",82,"KR",0,1956.797,20,"(2+)              ","          ",NA
"82KR",82,"KR",0,2171.68,3,"0+                ","          ",NA
"82KR",82,"KR",0,2450.09,9,"0(+),1,2          ","          ",NA
"82KR",82,"KR",0,2479.72,3,"1+,2+             ","          ",NA
"82KR",82,"KR",0,2509,5,"                  ","          ",NA
"82KR",82,"KR",0,2556.3,7,"(4+)              ","          ",NA
"82KR",82,"KR",0,2561.7,5,"                  ","          ",NA
"82KR",82,"KR",0,2655.82,10,"1,2(+)            ","          ",NA
"82KR",82,"KR",0,2944.14,4,"(2)+              ","          ",NA
"82KR",82,"KR",0,3186.82,5,"0+,1+,2+          ","          ",NA
"82KR",82,"KR",0,3355.32,19,"1,2(+)            ","          ",NA
"82KR",82,"KR",0,3457.5,7,"1,2(+)            ","          ",NA
"82KR",82,"KR",0,3564.6,3,"0(+),1,2          ","          ",NA
"82KR",82,"KR",0,3716.83,15,"0(+),1,2          ","          ",NA
"82KR",82,"KR",0,3741.96,8,"                  ","          ",NA
"82KR",82,"KR",0,3815.1,10,"1,2(+)            ","          ",NA
"82KR",82,"KR",0,3835.8,5,"1,2               ","          ",NA
"82KR",82,"KR",0,3881.1,5,"1,2(+)            ","          ",NA
"82KR",82,"KR",0,3911.1,10,"1,2(+)            ","          ",NA
"82KR",82,"KR",0,3956.1,10,"1,2(+)            ","          ",NA
"82KR",82,"KR",0,1820.55,8,"4+                ","          ",NA
"82KR",82,"KR",0,1956.64,8,"(2+)              ","          ",NA
"82KR",82,"KR",0,2094.01,9,"3+                ","          ",NA
"82KR",82,"KR",0,2427,9,"(4+)              ","          ",NA
"82KR",82,"KR",0,2547.7,10,"(3-)              ","          ",NA
"82KR",82,"KR",0,2556.18,8,"(4+)              ","          ",NA
"82KR",82,"KR",0,2648.43,9,"4-                ","          ",NA
"82KR",82,"KR",0,2797.56,5,"                  ","          ",NA
"82KR",82,"KR",0,2828.09,10,"5(-)              ","          ",NA
"82KR",82,"KR",0,2849.74,12,"(4+)              ","          ",NA
"82KR",82,"KR",0,2920.28,12,"(6+)              ","          ",NA
"82KR",82,"KR",0,3011.25,10,"(5)-              ","          ",NA
"82KR",82,"KR",0,3037.83,14,"(6-)              ","          ",NA
"82KR",82,"KR",0,3392.2,7,"                  ","          ",NA
"82KR",82,"KR",0,3655.85,12,"4(+),5,6(+)       ","          ",NA
"82KR",82,"KR",0,3951.5,4,"4,5,6(+)          ","          ",NA
"82KR",82,"KR",0,3997.92,13,"4,5,6(+)          ","          ",NA
"82KR",82,"KR",0,4063.51,13,"4,5,6(+)          ","          ",NA
"82KR",82,"KR",0,4068.05,11,"4,5(+)            ","          ",NA
"82KR",82,"KR",0,4135.6,5,"                  ","          ",NA
"82RB",82,"RB",0,0,NA,"1+                ","1.2575 M  ",2
"82SR",82,"SR",0,0,NA,"0+                ","          ",NA
"82SR",82,"SR",0,573.5,3,"2+                ","3.5 NS    ",NA
"82SR",82,"SR",0,1175.6,4,"2+                ","3.5 NS    ",NA
"82SR",82,"SR",0,1310.8,4,"0+                ","3.5 NS    ",NA
"82SR",82,"SR",0,1864.5,5,"2+                ","          ",NA
"82ZR",82,"ZR",0,0,NA,"0+                ","          ",NA
"0",0,NA,0,0,0,"0","0",0
"83KR",83,"KR",0,0,NA," 9/2+             "," STABLE   ",NA
"83KR",83,"KR",0,9.4057,6," 7/2+             "," 155.1 NS ",12
"83KR",83,"KR",0,561.9586,8," 5/2-             ","          ",NA
"83KR",83,"KR",0,571.1538,10," (3/2-)           ","          ",NA
"83KR",83,"KR",0,690.53,4," 5/2-             ","          ",NA
"83KR",83,"KR",0,799.49,3," 5/2+             ","          ",NA
"83RB",83,"RB",0,0,NA," 5/2-             "," 86.2 D   ",1
"83RB",83,"RB",0,42.078,20," 9/2+             "," 7.8 MS   ",7
"83RB",83,"RB",0,389.4,7," 3/2-             "," 130 PS   ",NA
"83RB",83,"RB",0,423.613,16," 5/2+             "," 150 PS   ",NA
"83RB",83,"RB",0,737.16,6," 7/2-             ","          ",NA
"83RB",83,"RB",0,793.8,4," 13/2+            ","          ",NA
"83RB",83,"RB",0,804.77,3," (7/2)+           "," 60 PS    ",NA
"83RB",83,"RB",0,821.62,15," (3/2)-           ","          ",NA
"83RB",83,"RB",0,853.98,11," (3/2-,5/2,7/2-)  ","          ",NA
"83RB",83,"RB",0,908,11," (3/2,5/2,7/2-)   ","          ",NA
"83RB",83,"RB",0,1010.34,14," (3/2-,5/2,7/2-)  ","          ",NA
"83RB",83,"RB",0,1035.13,10," (3/2-,5/2,7/2-)  ","          ",NA
"83RB",83,"RB",0,1037.68,18," 11/2+            ","          ",NA
"83RB",83,"RB",0,1096.53,8," (7/2+,9/2+)      ","          ",NA
"83RB",83,"RB",0,1102.9,19," 9/2-             ","          ",NA
"83RB",83,"RB",0,1202.07,7," (5/2,7/2,9/2)+   ","          ",NA
"83RB",83,"RB",0,1242.93,6," (5/2)+           ","          ",NA
"83RB",83,"RB",0,1277.5,4," (3/2-,5/2,7/2-)  ","          ",NA
"83RB",83,"RB",0,1296.07,10," (5/2,7/2-)       ","          ",NA
"83RB",83,"RB",0,1366,4," (7/2+,9/2)       ","          ",NA
"83RB",83,"RB",0,1374.6,6,"                  ","          ",NA
"83RB",83,"RB",0,1597.68,10," (5/2,7/2-)       ","          ",NA
"83RB",83,"RB",0,1606.2,5," (3/2,5/2,7/2-)   ","          ",NA
"83RB",83,"RB",0,1614.8,4," (5/2+,7/2,9/2+)  ","          ",NA
"83RB",83,"RB",0,1649.4,5," (3/2-,5/2,7/2-)  ","          ",NA
"83RB",83,"RB",0,1695.45,13," (7/2,9/2)+       ","          ",NA
"83RB",83,"RB",0,1749.33,8," (5/2+,7/2)       ","          ",NA
"83RB",83,"RB",0,1798.57,8," (5/2)+           ","          ",NA
"83RB",83,"RB",0,1916.41,19," (5/2,7/2-)       ","          ",NA
"83RB",83,"RB",0,1952.04,6," 5/2+             ","          ",NA
"83RB",83,"RB",0,2036.5,5," (5/2,7/2-)       ","          ",NA
"83RB",83,"RB",0,2057.14,12," (7/2+,9/2)       ","          ",NA
"83RB",83,"RB",0,2089.9,8," (5/2+,7/2+)      ","          ",NA
"83RB",83,"RB",0,2095,6," (5/2+,7/2,9/2)   ","          ",NA
"83RB",83,"RB",0,2134.86,11," (5/2+,7/2)       ","          ",NA
"83RB",83,"RB",0,2189.73,14," 9/2+             ","          ",NA
"83SR",83,"SR",0,0,NA," 7/2+             "," 32.41 H  ",3
"83SR",83,"SR",0,35.47,6," 9/2+             ","          ",NA
"83SR",83,"SR",0,545.4,3,"                  ","          ",NA
"83SR",83,"SR",0,717.53,8," (7/2,9/2)        ","          ",NA
"83SR",83,"SR",0,790.83,17,"                  ","          ",NA
"83SR",83,"SR",0,800.4,10," 11/2+            ","          ",NA
"83SR",83,"SR",0,846.3,3," (7/2,9/2-)       ","          ",NA
"83SR",83,"SR",0,894.16,11," 11/2+            ","          ",NA
"83SR",83,"SR",0,962.79,7," (7/2,9/2,11/2+)  ","          ",NA
"83SR",83,"SR",0,1092.8,3,"                  ","          ",NA
"83SR",83,"SR",0,1098.06,11,"                  ","          ",NA
"83SR",83,"SR",0,1140.71,25,"                  ","          ",NA
"83SR",83,"SR",0,1233.4,11," (7/2,9/2)        ","          ",NA
"83SR",83,"SR",0,1239.19,19," (7/2,9/2,11/2+)  ","          ",NA
"83SR",83,"SR",0,1365.9,3," (7/2,9/2)        ","          ",NA
"83SR",83,"SR",0,1371.98,6," (7/2+)           ","          ",NA
"83SR",83,"SR",0,1434.12,19," (7/2,9/2)        ","          ",NA
"83SR",83,"SR",0,1498.83,15," (7/2,9/2)        ","          ",NA
"83SR",83,"SR",0,1604.8,4," (7/2,9/2)        ","          ",NA
"83SR",83,"SR",0,1745.4,8," (7/2,9/2,11/2+)  ","          ",NA
"83SR",83,"SR",0,1752.6,4," (7/2,9/2,11/2+)  ","          ",NA
"83SR",83,"SR",0,1882.5,23," (7/2,9/2)        ","          ",NA
"83SR",83,"SR",0,1915.4,3," (7/2,9/2-)       ","          ",NA
"83SR",83,"SR",0,1964.1,4," (7/2,9/2)        ","          ",NA
"83SR",83,"SR",0,2017,5," (7/2,9/2)        ","          ",NA
"83SR",83,"SR",0,2074,8," (7/2,9/2)        ","          ",NA
"83SR",83,"SR",0,2089.7,8," (7/2,9/2,11/2+)  ","          ",NA
"83SR",83,"SR",0,2373.2,6," (7/2,9/2,11/2+)  ","          ",NA
"83SR",83,"SR",0,2905.2,3," (7/2+,9/2+,11/2+)","          ",NA
"83SR",83,"SR",0,2943.9,8," (7/2+,9/2+,11/2+)","          ",NA
"83SR",83,"SR",0,259.1,10," 1/2-             "," 4.95 S   ",12
"83SR",83,"SR",0,680.9,3," (3/2-)           ","          ",NA
"83SR",83,"SR",0,753.6,22," (3/2-)           ","          ",NA
"83Y",83,"Y",0,62.02,24," 3/2-             "," 2.85 M   ",2
"83Y",83,"Y",0,97.1,3," 5/2+             "," 9.8 NS   ",10
"83Y",83,"Y",0,117.58,24," (1/2-)           ","          ",NA
"83Y",83,"Y",0,144.88,24," 7/2+             ","          ",NA
"83Y",83,"Y",0,167.03,24," 5/2-             ","          ",NA
"83Y",83,"Y",0,331.6,25," (5/2+)           ","          ",NA
"83Y",83,"Y",0,421.8,24," (3/2-)           ","          ",NA
"83Y",83,"Y",0,436.8,3," (5/2)            ","          ",NA
"83Y",83,"Y",0,536.4,24," (7/2-)           ","          ",NA
"83Y",83,"Y",0,564.6,3," (1/2-,3/2,5/2-)  ","          ",NA
"83Y",83,"Y",0,565.5,3," (1/2-,3/2,5/2-)  ","          ",NA
"83Y",83,"Y",0,570.4,3," (3/2+,5/2)       ","          ",NA
"83Y",83,"Y",0,642.4,3," (3/2,5/2-)       ","          ",NA
"83Y",83,"Y",0,722.2,3," (3/2-,5/2)       ","          ",NA
"83Y",83,"Y",0,855.5,3," (3/2)            ","          ",NA
"83Y",83,"Y",0,882.4,4,"                  ","          ",NA
"83Y",83,"Y",0,1249.7,3," (3/2-)           ","          ",NA
"83Y",83,"Y",0,1955.9,4,"                  ","          ",NA
"83Y",83,"Y",0,2083,3," (3/2-)           ","          ",NA
"83Y",83,"Y",0,2136.7,3," (3/2)            ","          ",NA
"83Y",83,"Y",0,2260,4,"                  ","          ",NA
"83Y",83,"Y",0,2738.1,6,"                  ","          ",NA
"0",0,NA,0,0,0,"0","0",0
"84KR",84,"KR",0,0,NA,"0+                ","  STABLE  ",NA
"84KR",84,"KR",0,881.615,3," 2+               ","          ",NA
"84KR",84,"KR",0,1897.784,10," 2+               ","          ",NA
"84SR",84,"SR",0,2055.52,19,"(3)+              ","          ",NA
"84SR",84,"SR",0,2598.22,22,"(4+)              ","          ",NA
"84SR",84,"SR",0,2734.7,3," (5+)             ","          ",NA
"84SR",84,"SR",0,2768.2,3,"   (5-)           ","          ",NA
"84SR",84,"SR",0,2807.28,20," 6+               ","          ",NA
"84SR",84,"SR",0,3097.8,5,"   6(+)           ","          ",NA
"84SR",84,"SR",0,3270.01,23," (4,5,6)+         ","          ",NA
"84SR",84,"SR",0,3511.25,22,"(4+,5-)           ","          ",NA
"84SR",84,"SR",0,3577.8,3,"                  ","          ",NA
"84SR",84,"SR",0,3819.12,20,"                  ","          ",NA
"84SR",84,"SR",0,3917.64,22,"                  ","          ",NA
"84SR",84,"SR",0,4062.1,20," 4+               ","          ",NA
"84SR",84,"SR",0,4365.5,23,"   (4+)           ","          ",NA
"84SR",84,"SR",0,5150.2,3,"                  ","          ",NA
"84SR",84,"SR",0,0,NA,"0+                "," STABLE   ",NA
"84SR",84,"SR",0,793,3,"2+                ","          ",NA
"84ZR",84,"ZR",0,540,1,"2+                ","          ",NA
"84ZR",84,"ZR",0,1119.5,1,"2+                ","          ",NA
"84ZR",84,"ZR",0,1244,1,"(0+)              ","          ",NA
"84ZR",84,"ZR",0,1263,4,"4+                ","          ",NA
"84ZR",84,"ZR",0,1575.7,3,"3+                ","          ",NA
"84ZR",84,"ZR",0,1966.7,4,"                  ","          ",NA
"0",0,NA,0,0,0,"0","0",0
"85RB",85,"RB",0,0,NA,"5/2-              "," STABLE   ",NA
"85RB",85,"RB",0,151.18,3,"3/2-              ","          ",NA
"85RB",85,"RB",0,280.98,6,"1/2-              ","          ",NA
"85RB",85,"RB",0,514.0084,19,"9/2+              ","1.015 US  ",1
"85RB",85,"RB",0,868.06,3,"7/2-              ","0.45 US   ",NA
"85RB",85,"RB",0,951,5,"5/2+              ","          ",NA
"85RB",85,"RB",0,151.191,14,"3/2-              ","          ",NA
"85RB",85,"RB",0,281.011,23,"1/2-              ","          ",NA
"85RB",85,"RB",0,731.803,14,"3/2-              ","          ",NA
"85RB",85,"RB",0,919.8,7,"(3/2,5/2)-        ","          ",NA
"85SR",85,"SR",0,238.77,18," 1/2-             ","67.63 M   ",4
"85SR",85,"SR",0,743.2,22," 3/2-             ","          ",NA
"85SR",85,"SR",0,1152.67,22," 3/2-             ","          ",NA
"85SR",85,"SR",0,1516.9,5," (1/2,3/2)        ","          ",NA
"85SR",85,"SR",0,1559.4,5," (1/2,3/2)        ","          ",NA
"85SR",85,"SR",0,0,NA," 9/2+             "," 64.849 D ",7
"85SR",85,"SR",0,231.8,6," 7/2+             ","          ",NA
"85SR",85,"SR",0,785.52,13,"(5/2-)            ","          ",NA
"85SR",85,"SR",0,936.83,12,"5/2-              ","          ",NA
"85SR",85,"SR",0,1220.75,13,"(11/2)+           ","          ",NA
"85SR",85,"SR",0,1261.99,11,"9/2+              ","          ",NA
"85SR",85,"SR",0,1405.17,18,"(5/2-,7/2-)       ","          ",NA
"85SR",85,"SR",0,1453,3,"(5/2-,7/2,9/2-)   ","          ",NA
"85SR",85,"SR",0,1555.36,11,"(5/2+,7/2)        ","          ",NA
"85SR",85,"SR",0,1588.64,13,"(7/2,9/2+)        ","          ",NA
"85SR",85,"SR",0,1627.12,13,"(9/2)+            ","          ",NA
"85SR",85,"SR",0,1657.6,4," 11/2+            ","          ",NA
"85SR",85,"SR",0,1700.98,22,"(5/2-,7/2,9/2-)   ","          ",NA
"85SR",85,"SR",0,1793.68,19,"(5/2-,7/2,9/2+)   ","          ",NA
"85SR",85,"SR",0,1919.74,20,"(7/2,9/2,11/2+)   ","          ",NA
"85SR",85,"SR",0,1982.1,4,"(7/2+,9/2+)       ","          ",NA
"85SR",85,"SR",0,2046.61,24,"(9/2+)            ","          ",NA
"85SR",85,"SR",0,2086.19,14,"(7/2+,9/2,11/2+)  ","          ",NA
"85SR",85,"SR",0,2123.78,9,"(7/2)+            ","          ",NA
"85SR",85,"SR",0,2165.83,12,"(7/2+,9/2+)       ","          ",NA
"85SR",85,"SR",0,2172.02,10,"(7/2)+            ","          ",NA
"85SR",85,"SR",0,2351.73,9,"(7/2)+            ","          ",NA
"85SR",85,"SR",0,2471,3,"(7/2,9/2,11/2+)   ","          ",NA
"85SR",85,"SR",0,2642.21,17,"(7/2,9/2-)        ","          ",NA
"85SR",85,"SR",0,2717.6,4,"(7/2,9/2,11/2+)   ","          ",NA
"85SR",85,"SR",0,2768.2,3,"(7/2,9/2,11/2+)   ","          ",NA
"85SR",85,"SR",0,2782.03,15,"(7/2+,9/2+)       ","          ",NA
"85SR",85,"SR",0,2810.03,23,"(7/2,9/2+)        ","          ",NA
"85SR",85,"SR",0,2814.4,3,"(7/2,9/2,11/2+)   ","          ",NA
"85SR",85,"SR",0,2975.25,20,"(7/2,9/2-)        ","          ",NA
"85SR",85,"SR",0,2980.27,24,"(7/2,9/2)         ","          ",NA
"85SR",85,"SR",0,2990.7,3,"(7/2,9/2-)        ","          ",NA
"85SR",85,"SR",0,3018.1,5,"(7/2,9/2,11/2+)   ","          ",NA
"85SR",85,"SR",0,3031.2,3,"(7/2,9/2-)        ","          ",NA
"85SR",85,"SR",0,3063.2,4,"(7/2,9/2,11/2)    ","          ",NA
"85SR",85,"SR",0,3075.3,4,"(7/2,9/2-)        ","          ",NA
"85SR",85,"SR",0,3088.6,4,"(7/2,9/2,11/2+)   ","          ",NA
"85SR",85,"SR",0,3129.1,5,"(7/2,9/2,11/2+)   ","          ",NA
"85Y",85,"Y",0,19.6,3," (9/2)+           "," 4.86 H   ",20
"85Y",85,"Y",0,266.28,10," (5/2)-           ","182 NS    ",10
"85Y",85,"Y",0,435.9,3,"  (5/2)+          ","          ",NA
"85Y",85,"Y",0,473.9,3," (7/2)+           ","          ",NA
"85Y",85,"Y",0,636.77,19," (3/2)-           ","          ",NA
"85Y",85,"Y",0,793.8,4,"                  ","          ",NA
"85Y",85,"Y",0,889,3,"   (7/2-)         ","          ",NA
"85Y",85,"Y",0,898.4,4,"                  ","          ",NA
"85Y",85,"Y",0,1010.2,5,"  (11/2-)         ","          ",NA
"85Y",85,"Y",0,1030.2,5,"                  ","          ",NA
"85Y",85,"Y",0,1050.2,5,"                  ","          ",NA
"85Y",85,"Y",0,1140.6,4,"   (9/2-)         ","          ",NA
"85Y",85,"Y",0,1163.7,7,"                  ","          ",NA
"85Y",85,"Y",0,1179.5,4,"   (11/2+)        ","          ",NA
"85Y",85,"Y",0,1218,4," (5/2+,7/2,9/2+)  ","          ",NA
"85Y",85,"Y",0,1274,4," (5/2,7/2,9/2+)   ","          ",NA
"85Y",85,"Y",0,1310.7,4," (5/2+,7/2,9/2+)  ","          ",NA
"85Y",85,"Y",0,1393,4," (5/2,7/2,9/2+)   ","          ",NA
"85Y",85,"Y",0,1422.5,5,"                  ","          ",NA
"85Y",85,"Y",0,1514,4,"  (5/2+,7/2,9/2)  ","          ",NA
"85Y",85,"Y",0,1627.3,4," (5/2+,7/2,9/2+)  ","          ",NA
"85Y",85,"Y",0,1706.3,6,"  (5/2+,7/2,9/2+) ","          ",NA
"85Y",85,"Y",0,1724.1,4,"   5/2+           ","          ",NA
"85Y",85,"Y",0,1772.1,5,"   7/2+,9/2+      ","          ",NA
"85Y",85,"Y",0,1824.3,5,"                  ","          ",NA
"85Y",85,"Y",0,1892.9,5," (7/2+,9/2)       ","          ",NA
"85Y",85,"Y",0,1954.1,5,"  (5/2+,7/2,9/2+) ","          ",NA
"85Y",85,"Y",0,2204.1,3,"(5/2+)            ","          ",NA
"85Y",85,"Y",0,2293.9,4," (5/2,7/2,9/2)    ","          ",NA
"85Y",85,"Y",0,2349.6,4," (7/2+,9/2+)      ","          ",NA
"85Y",85,"Y",0,2411.3,7," (5/2,7/2,9/2)    ","          ",NA
"85Y",85,"Y",0,2429.3,4," (7/2+,9/2+)      ","          ",NA
"85Y",85,"Y",0,2586.2,5,"   (7/2+,9/2)     ","          ",NA
"85Y",85,"Y",0,2660.3,5," (5/2+,7/2,9/2)   ","          ",NA
"0",0,NA,0,0,0,"0","0",0
"86KR",86,"KR",0,0,NA,"0+                ","          ",NA
"86SR",86,"SR",0,1076.76,8," 2+               ","          ",NA
"86SR",86,"SR",0,1854.26,8," 2+               ","          ",NA
"86SR",86,"SR",0,2229.89,9," 4+               ","          ",NA
"86SR",86,"SR",0,2482.02,9," 3-               ","          ",NA
"86SR",86,"SR",0,2642.27,23," 2+               ","          ",NA
"86SR",86,"SR",0,2672.98,10," 5-               ","          ",NA
"86SR",86,"SR",0,2788.5,4," 2+               ","          ",NA
"86SR",86,"SR",0,2878.38,9," (4)+             ","          ",NA
"86SR",86,"SR",0,2997.47,10," 3-               ","          ",NA
"86SR",86,"SR",0,3055.9,11," 5-               ","          ",NA
"86SR",86,"SR",0,3185.34,9,"(3)-              ","          ",NA
"86SR",86,"SR",0,3291.33,16," 6-               ","          ",NA
"86SR",86,"SR",0,3317.74,10,"(5)-              ","          ",NA
"86SR",86,"SR",0,3362.17,12," 4+               ","          ",NA
"86SR",86,"SR",0,3645.05,10,"(3-)              ","          ",NA
"86SR",86,"SR",0,3686.77,20," 3-               ","          ",NA
"86SR",86,"SR",0,3765.81,10," 3-,4-,5-         ","          ",NA
"86SR",86,"SR",0,3775.04,19,"(4,5)+            ","          ",NA
"86SR",86,"SR",0,3831.17,13,"(3,4)-            ","          ",NA
"86SR",86,"SR",0,3871.6,4," 3-               ","          ",NA
"86SR",86,"SR",0,3926.1,10,"(4)+              ","          ",NA
"86SR",86,"SR",0,3942.64,19," 3-               ","          ",NA
